employee_id,gender,annual_salary_amount_in_usd,job_experience,job_pay_level,full_or_part_time,hourly_or_salary,job_family_group,job_continent,pay_gap_perc
100736049,Female,24905.4,22,Entry Level,Full time,Hourly,Research,Americas,0.0
100090764,Female,88837.5,10,Team Lead,Full time,Salary,Expansion,Americas,17.29
100544504,Female,51498.11,9,Senior Associate,Full time,Salary,R&D,Europe,-10.52
100230259,Female,103275.0,8,Manager,Full time,Salary,Strategy,Americas,34.74
100550866,Female,30529.2,0,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100687983,Male,24102.0,16,Entry Level,Full time,Hourly,Research,Americas,0.0
100360810,Male,52500.0,13,Second Year Associate,Full time,Salary,Expansion,Americas,17.29
100986349,Male,31415.15,12,Team Lead,Full time,Salary,Expansion,Americas,17.29
100508440,Female,37453.17,7,Second Year Associate,Full time,Salary,Research,Europe,0.0
100755488,Male,25911.6,15,Entry Level,Full time,Hourly,Research,Americas,0.0
100789926,Female,52500.0,3,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100220284,Female,13881.32,3,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100605619,Female,33930.0,28,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100567097,Female,56179.76,5,Senior Associate,Full time,Salary,R&D,Europe,-10.52
100376204,Male,82500.0,5,Team Lead,Full time,Salary,Graphic Design,Americas,27.77
100575252,Male,25911.28,6,Entry Level,Full time,Hourly,Research,Americas,0.0
100811994,Female,93619.95,14,Senior Associate,Full time,Salary,Technology Services,Europe,16.17
100832833,Female,52500.0,8,Senior Associate,Full time,Salary,Catering,Americas,-2.88
100222755,Female,60002.25,5,Team Lead,Full time,Salary,Catering,Americas,-2.88
100808730,Female,75000.0,8,Senior Associate,Full time,Salary,IPO Strategy,Americas,-29.53
100934400,Female,6026.88,5,Second Year Associate,Full time,Salary,R&D,Americas,-10.52
100899484,Female,36004.8,0,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100422477,Male,17852.13,6,Junior Associate,Full time,Salary,Pricing Analytics,Americas,-4.56
100542460,Female,138750.0,10,Sr Manager,Full time,Salary,Graphic Design,Americas,27.77
100177224,Male,63750.0,6,Junior Associate,Full time,Salary,Strategy,Americas,34.74
100035964,Male,12077.21,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100167845,Female,34210.61,10,Junior Associate,Full time,Salary,Catering,Oceania,-2.88
100425861,Female,48750.0,15,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100328804,Male,39712.9,3,Senior Associate,Full time,Salary,Investment,Asia,22.35
100904152,Female,128253.75,12,Manger II,Full time,Salary,Investment,Americas,22.35
100041183,Female,126872.61,22,Sr Manager,Full time,Salary,R&D,Europe,-10.52
100502081,Male,54000.0,4,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100668463,Male,24102.0,27,Entry Level,Full time,Hourly,Research,Americas,0.0
100721136,Female,6664.79,3,Second Year Associate,Full time,Salary,Customer Experience,Americas,10.48
100914773,Female,80031.92,23,Team Lead,Full time,Salary,Expansion,Europe,17.29
100554266,Female,131250.0,8,Manager,Full time,Salary,Patent Law,Americas,-16.4
100521983,Female,131250.0,18,Sr Manager,Full time,Salary,Client Strategy,Americas,6.59
100729758,Male,50212.5,1,Second Year Associate,Full time,Salary,Investment,Americas,22.35
100124570,Male,94842.0,10,Manager,Full time,Salary,Strategy,Americas,34.74
100265801,Male,56250.0,11,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100313542,Male,101843.32,8,Senior Associate,Full time,Salary,Technology Services,Europe,16.17
100588833,Male,25807.82,13,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100855239,Male,90000.0,14,Team Lead,Full time,Salary,Research,Americas,0.0
100951839,Female,36722.84,8,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100302009,Male,44943.8,3,Junior Associate,Full time,Salary,Strategy,Europe,34.74
100590194,Male,54043.5,5,Second Year Associate,Full time,Salary,Investment,Americas,22.35
100011365,Male,143258.38,13,Manager,Full time,Salary,Pricing Analytics,Europe,-4.56
100510238,Male,230550.0,22,Sr Manager,Full time,Salary,Technology Services,Americas,16.17
100165599,Female,32012.77,5,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100817763,Female,72000.0,9,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100989200,Male,30969.38,7,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100625268,Male,23400.0,17,Entry Level,Full time,Hourly,Research,Americas,0.0
100285315,Male,63750.0,9,Team Lead,Full time,Salary,Catering,Americas,-2.88
100888937,Female,112500.0,15,Manger II,Full time,Salary,Catering,Americas,-2.88
100652501,Female,15250.07,2,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100506609,Female,52500.0,4,Junior Associate,Full time,Salary,R&D,Americas,-10.52
100403764,Female,180000.0,21,Sr Manager,Full time,Salary,Catering,Americas,-2.88
100041101,Female,45729.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100231212,Male,46350.0,2,Second Year Associate,Full time,Salary,Expansion,Americas,17.29
100663147,Female,71250.0,4,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100037357,Male,63750.0,3,Junior Associate,Full time,Salary,R&D,Americas,-10.52
100334241,Female,32760.0,3,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100147655,Male,33697.65,5,Junior Associate,Full time,Salary,Client Strategy,Europe,6.59
100785139,Male,37453.17,2,Junior Associate,Full time,Salary,Government Consulting,Europe,0.0
100251895,Male,47262.75,8,Senior Associate,Full time,Salary,Catering,Americas,-2.88
100948727,Female,50212.5,4,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100708592,Female,93750.0,10,Manager,Full time,Salary,IPO Strategy,Americas,-29.53
100668872,Male,75750.0,10,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100094149,Female,48750.0,12,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100039438,Male,39594.74,5,Team Lead,Full time,Salary,Catering,Europe,-2.88
100232015,Male,48360.38,8,Senior Associate,Full time,Salary,Graphic Design,Americas,27.77
100990792,Male,43965.74,3,Team Lead,Full time,Salary,Catering,Oceania,-2.88
100178179,Female,90000.0,9,Senior Associate,Full time,Salary,Graphic Design,Americas,27.77
100678990,Female,25910.98,28,Entry Level,Full time,Hourly,Research,Americas,0.0
100381152,Female,123750.0,11,Manager,Full time,Salary,Strategy,Americas,34.74
100500246,Female,58970.89,10,Senior Associate,Full time,Salary,Strategy,Europe,34.74
100612001,Female,32760.0,0,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100616526,Female,67842.86,7,Team Lead,Full time,Salary,Client Strategy,Asia,6.59
100888401,Female,50700.0,9,Junior Associate,Full time,Hourly,Catering,Americas,-2.88
100997161,Female,37909.86,9,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100897980,Male,76500.0,5,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100849746,Female,143062.5,9,Manager,Full time,Salary,Patent Law,Americas,-16.4
100666895,Male,32846.31,9,Manger II,Full time,Salary,Catering,Americas,-2.88
100327983,Male,52498.5,8,Second Year Associate,Full time,Salary,Technology Services,Americas,16.17
100504696,Male,65629.2,14,Team Lead,Full time,Salary,Expansion,Europe,17.29
100769805,Male,135000.0,18,Director II,Full time,Salary,Leadership,Americas,37.58
100067014,Female,34644.18,2,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100469687,Male,82500.0,3,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100557569,Male,107625.0,7,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100307836,Male,117977.48,13,Manger II,Full time,Salary,Patent Law,Europe,-16.4
100914809,Female,13091.56,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100570105,Male,48750.0,6,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100765053,Female,11730.82,2,Second Year Associate,Full time,Salary,Catering,Americas,-2.88
100311563,Male,60000.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100553904,Male,67500.0,23,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100678943,Female,55245.02,9,Senior Associate,Full time,Salary,Expansion,Europe,17.29
100184953,Female,73500.0,5,Senior Associate,Full time,Salary,Investment,Americas,22.35
100486197,Male,69525.0,9,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100645144,Female,23751.0,8,Entry Level,Full time,Hourly,Research,Americas,0.0
100520322,Male,97500.0,14,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100025847,Female,65250.0,8,Team Lead,Full time,Salary,Catering,Americas,-2.88
100980571,Male,98437.5,8,Team Lead,Full time,Salary,Customer Experience,Americas,10.48
100093912,Male,123750.0,26,Team Lead,Full time,Salary,Expansion,Americas,17.29
100233944,Male,60000.0,11,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100800368,Female,120000.0,17,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100405842,Female,57000.0,9,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100811299,Female,67500.0,8,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100691057,Female,84000.0,7,Team Lead,Full time,Salary,Strategy,Americas,34.74
100883331,Male,225000.0,20,Sr Manager,Full time,Salary,Technology Services,Americas,16.17
100111312,Male,57750.0,17,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100909646,Male,300000.0,20,Director,Full time,Salary,Technology Services,Americas,16.17
100668981,Female,97500.0,16,Manager,Full time,Salary,Client Strategy,Americas,6.59
100467214,Female,25911.6,3,Entry Level,Full time,Hourly,Research,Americas,0.0
100834995,Female,46849.59,8,Junior Associate,Full time,Salary,Client Strategy,Oceania,6.59
100999981,Female,11730.82,2,Second Year Associate,Full time,Salary,Client Strategy,Americas,6.59
100897476,Female,12077.12,4,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100414604,Male,94500.0,15,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100894429,Male,48750.0,6,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100537629,Male,225000.0,8,Sr Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100754087,Female,60000.0,24,Team Lead,Full time,Salary,Catering,Americas,-2.88
100042339,Female,101250.0,12,Manager,Full time,Salary,Strategy,Americas,34.74
100914724,Male,58500.0,4,Second Year Associate,Full time,Salary,Investment,Americas,22.35
100471952,Male,46575.0,1,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100721703,Female,67500.0,9,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100448002,Male,25911.6,12,Entry Level,Full time,Hourly,Research,Americas,0.0
100680921,Female,134997.0,7,Manger II,Full time,Salary,Technology Services,Americas,16.17
100846320,Male,84803.58,15,Team Lead,Full time,Salary,Expansion,Asia,17.29
100070029,Male,51498.11,7,Junior Associate,Full time,Salary,Strategy,Europe,34.74
100789206,Male,30828.61,6,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100209888,Male,93750.0,4,Team Lead,Full time,Salary,Strategy,Americas,34.74
100481812,Female,56250.0,6,Second Year Associate,Full time,Salary,Technology Services,Americas,16.17
100501197,Female,33754.67,6,Second Year Associate,Full time,Salary,Client Strategy,Europe,6.59
100801700,Male,65543.04,7,Senior Associate,Full time,Salary,Client Strategy,Europe,6.59
100505342,Male,75000.0,8,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100240562,Female,94500.0,12,Manager,Full time,Salary,Client Strategy,Americas,6.59
100337710,Female,60547.5,15,Junior Associate,Full time,Salary,Investment,Americas,22.35
100870060,Female,43200.0,3,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100228745,Female,32771.53,13,Junior Associate,Full time,Salary,Investment,Europe,22.35
100902669,Female,36720.0,10,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100845089,Female,37067.41,5,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100008295,Male,8473.81,30,Second Year Associate,Full time,Salary,Expansion,Americas,17.29
100914461,Female,75000.0,8,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100496053,Female,57000.0,6,Second Year Associate,Full time,Salary,Investment,Americas,22.35
100648773,Male,40170.0,21,Junior Associate,Full time,Hourly,Research,Americas,0.0
100494410,Male,131159.12,14,Manger II,Full time,Salary,Technology Services,Europe,16.17
100288548,Male,225000.0,16,Manger II,Full time,Salary,Client Strategy,Americas,6.59
100097063,Female,24102.0,5,Entry Level,Full time,Hourly,Research,Americas,0.0
100837820,Male,54847.5,6,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100456755,Male,120000.0,5,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100486266,Female,43875.0,1,Entry Level,Full time,Salary,Investment,Americas,22.35
100903999,Male,51480.0,20,Junior Associate,Full time,Hourly,Research,Americas,0.0
100262628,Male,131250.0,8,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100087070,Male,116250.0,6,Manager,Full time,Salary,Client Strategy,Americas,6.59
100239989,Male,23400.0,2,Entry Level,Full time,Hourly,Research,Americas,0.0
100137359,Male,21422.56,7,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100086859,Male,46500.0,0,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100538778,Male,131249.25,12,Manager,Full time,Salary,Technology Services,Americas,16.17
100112083,Male,318750.0,23,Director,Full time,Salary,Technology Services,Americas,16.17
100197754,Female,176250.0,16,Sr Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100214677,Female,43875.0,11,Entry Level,Full time,Salary,Investment,Americas,22.35
100042863,Female,111872.61,13,Manager,Full time,Salary,Pricing Analytics,Europe,-4.56
100326356,Male,138750.0,11,Manger II,Full time,Salary,Expansion,Americas,17.29
100804499,Female,146250.0,31,Manger II,Full time,Salary,Technology Services,Americas,16.17
100119236,Female,25910.82,13,Entry Level,Full time,Hourly,Research,Americas,0.0
100337930,Male,55500.0,9,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100465329,Female,15709.88,11,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100023736,Female,37453.17,3,Junior Associate,Full time,Salary,Government Consulting,Europe,0.0
100043400,Male,25911.6,19,Entry Level,Full time,Hourly,Research,Americas,0.0
100101494,Female,108750.0,8,Manger II,Full time,Salary,Government Consulting,Americas,0.0
100346748,Male,72753.38,10,Team Lead,Full time,Salary,Client Techology,Americas,-2.01
100864251,Male,108750.0,19,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100990744,Male,195000.0,14,Manager,Full time,Salary,Technology Services,Americas,16.17
100761835,Female,28401.21,23,Entry Level,Full time,Salary,Client Strategy,Asia,6.59
100275261,Female,34644.18,3,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100745435,Female,52500.0,6,Team Lead,Full time,Salary,Catering,Americas,-2.88
100163135,Female,32101.26,8,Second Year Associate,Full time,Salary,Investment,Asia,22.35
100271775,Male,118125.0,14,Manager,Full time,Salary,Investment,Americas,22.35
100703816,Male,71250.0,9,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100121234,Female,59863.37,9,Manager,Full time,Salary,IPO Strategy,Oceania,-29.53
100073962,Female,28875.0,0,Entry Level,Full time,Salary,Client Strategy,Americas,6.59
100115535,Male,43875.0,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100641310,Female,34644.18,3,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100063312,Female,11408.0,8,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100299782,Female,21840.0,1,Entry Level,Full time,Hourly,Research,Americas,0.0
100972482,Male,93632.92,20,Manager,Full time,Salary,Customer Experience,Europe,10.48
100665834,Female,101250.0,6,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100719734,Male,101250.0,20,Manager,Full time,Salary,Government Consulting,Americas,0.0
100208539,Female,52839.0,11,Team Lead,Full time,Salary,Catering,Americas,-2.88
100107523,Male,67500.0,5,Junior Associate,Full time,Salary,Investment,Americas,22.35
100640166,Male,187500.0,22,Manger II,Full time,Salary,Technology Services,Americas,16.17
100173875,Male,142503.75,8,Manger II,Full time,Salary,R&D,Americas,-10.52
100409122,Female,29519.14,2,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100522745,Male,50546.47,11,Team Lead,Full time,Salary,Client Strategy,Europe,6.59
100219035,Male,86250.0,15,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100141225,Male,40170.0,11,Entry Level,Full time,Hourly,Investment,Americas,22.35
100114030,Male,315000.0,13,Director,Full time,Salary,Technology Services,Americas,16.17
100041947,Female,25911.6,14,Entry Level,Full time,Hourly,Research,Americas,0.0
100715923,Male,75000.0,13,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100050461,Female,89251.5,14,Team Lead,Full time,Salary,Investment,Americas,22.35
100341168,Male,75000.0,13,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100012423,Male,116250.0,9,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100547721,Male,22620.0,5,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100755656,Male,40560.0,23,Junior Associate,Full time,Hourly,Research,Americas,0.0
100926241,Female,30677.4,6,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100102997,Female,33750.0,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100259136,Female,71250.0,6,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100480517,Female,60000.0,8,Entry Level,Full time,Salary,Expansion,Americas,17.29
100477300,Male,86250.0,10,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100636573,Female,58202.55,5,Team Lead,Full time,Salary,Catering,Americas,-2.88
100818439,Female,71250.0,6,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100429154,Female,45678.43,19,Team Lead,Full time,Salary,Customer Experience,Americas,10.48
100599012,Male,86044.61,12,Manger II,Full time,Salary,Customer Experience,Asia,10.48
100209321,Male,209992.5,22,Manger II,Full time,Salary,Technology Services,Americas,16.17
100963279,Male,176250.0,20,Sr Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100234522,Male,64500.0,4,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100712376,Male,187500.0,22,Manger II,Full time,Salary,Client Strategy,Americas,6.59
100845022,Male,228750.0,27,Manger II,Full time,Salary,Technology Services,Americas,16.17
100834727,Male,165000.75,11,Manager,Full time,Salary,Patent Law,Americas,-16.4
100667462,Male,129756.0,17,Manger II,Full time,Salary,Client Strategy,Americas,6.59
100339533,Male,131250.0,12,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100847501,Female,46334.27,4,Senior Associate,Full time,Salary,Client Strategy,Europe,6.59
100868910,Male,162225.0,14,Manger II,Full time,Salary,Technology Services,Americas,16.17
100279892,Male,73575.0,8,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100212315,Male,88500.0,9,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100184329,Male,157500.0,8,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100826876,Female,93619.95,2,Senior Associate,Full time,Salary,Technology Services,Europe,16.17
100517005,Male,67500.0,2,Team Lead,Full time,Salary,Expansion,Americas,17.29
100791783,Male,76779.0,6,Team Lead,Full time,Salary,Investment,Europe,22.35
100468564,Female,16661.99,7,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100972856,Female,31200.0,2,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100743838,Male,67500.0,8,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100018114,Male,195000.0,23,Manager,Full time,Salary,Technology Services,Americas,16.17
100288519,Male,25911.6,17,Entry Level,Full time,Hourly,Research,Americas,0.0
100519118,Male,153750.0,11,Sr Manager,Full time,Salary,Expansion,Americas,17.29
100676180,Male,67500.0,4,Junior Associate,Full time,Salary,Pricing Analytics,Americas,-4.56
100449061,Male,31200.0,7,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100862481,Male,86250.0,19,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100757492,Female,150000.0,7,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100918927,Male,57165.0,6,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100214427,Female,48750.0,1,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100707855,Female,98314.57,11,Team Lead,Full time,Salary,Expansion,Europe,17.29
100914057,Female,25910.82,14,Entry Level,Full time,Hourly,Research,Americas,0.0
100410911,Female,102996.22,15,Manger II,Full time,Salary,Graphic Design,Europe,27.77
100072778,Male,77250.0,15,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100852062,Male,37909.86,8,Team Lead,Full time,Salary,Catering,Europe,-2.88
100687963,Female,59569.34,16,Team Lead,Full time,Salary,Technology Services,Asia,16.17
100109565,Male,65981.25,4,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100380104,Male,168750.0,14,Director,Full time,Salary,Client Strategy,Americas,6.59
100031950,Female,108750.0,6,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100556571,Female,39562.5,5,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100914894,Female,60000.0,25,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100225438,Female,71250.0,5,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100656413,Male,78750.0,5,Team Lead,Full time,Salary,Strategy,Americas,34.74
100572388,Male,25911.52,20,Entry Level,Full time,Hourly,Research,Americas,0.0
100620117,Female,71400.0,8,Manger II,Full time,Salary,Catering,Americas,-2.88
100147777,Male,23461.65,6,Senior Associate,Full time,Salary,Catering,Americas,-2.88
100262998,Male,154500.0,14,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100401190,Male,57260.61,5,Team Lead,Full time,Salary,Pricing Analytics,Oceania,-4.56
100168526,Male,750000.0,29,Director II,Full time,Salary,Leadership,Americas,37.58
100548782,Male,47239.92,6,Junior Associate,Full time,Hourly,Research,Americas,0.0
100602327,Female,67500.0,8,Senior Associate,Full time,Salary,Government Consulting,Americas,0.0
100536939,Female,92493.0,10,Team Lead,Full time,Salary,Graphic Design,Americas,27.77
100263433,Male,31290.29,5,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100972741,Female,19144.71,5,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100120032,Male,70875.0,4,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100322186,Male,72000.0,9,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100202250,Female,50546.47,7,Senior Associate,Full time,Salary,Client Strategy,Europe,6.59
100313014,Female,73500.0,6,Junior Associate,Full time,Salary,Investment,Americas,22.35
100727969,Male,146250.0,28,Manger II,Full time,Salary,Expansion,Americas,17.29
100666702,Male,61027.5,9,Team Lead,Full time,Salary,Catering,Americas,-2.88
100899303,Male,80514.0,10,Junior Associate,Full time,Salary,R&D,Americas,-10.52
100755218,Female,108750.0,13,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100962538,Female,123600.0,13,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100228084,Female,28080.0,2,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100548104,Male,105000.0,6,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100680417,Male,105000.0,10,Manager,Full time,Salary,Client Strategy,Americas,6.59
100401769,Male,116250.0,7,Team Lead,Full time,Salary,R&D,Americas,-10.52
100783365,Male,131250.0,8,Manager,Full time,Salary,Investment,Americas,22.35
100548381,Female,30529.2,2,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100189493,Female,56250.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100072614,Male,99034.72,27,Manager,Full time,Salary,Technology Services,Europe,16.17
100529801,Female,23400.0,14,Entry Level,Full time,Hourly,Catering,Americas,-2.88
100684271,Female,73033.68,9,Manager,Full time,Salary,Graphic Design,Europe,27.77
100452760,Female,50700.0,2,Junior Associate,Full time,Hourly,Patent Law,Americas,-16.4
100307737,Female,45000.0,9,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100430941,Male,34890.0,5,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100772347,Female,153750.0,9,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100767726,Male,187500.0,39,Director,Full time,Salary,Research,Americas,0.0
100938361,Female,48750.0,19,Senior Associate,Full time,Salary,Investment,Americas,22.35
100174153,Female,54862.5,10,Team Lead,Full time,Salary,Strategy,Americas,34.74
100301552,Male,141960.0,15,Manager,Full time,Salary,Technology Services,Americas,16.17
100922493,Male,162225.0,11,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100913450,Male,78750.0,2,Team Lead,Full time,Salary,Research,Americas,0.0
100075024,Male,127500.0,15,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100914320,Female,37909.86,3,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100960852,Male,142500.0,12,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100711425,Female,35683.51,8,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100872892,Male,58005.48,24,Second Year Associate,Full time,Salary,Client Techology,Americas,-2.01
100795350,Male,90000.0,24,Team Lead,Full time,Salary,Expansion,Americas,17.29
100146366,Female,45000.0,7,Second Year Associate,Full time,Salary,Customer Experience,Americas,10.48
100186852,Male,45240.0,15,Junior Associate,Full time,Hourly,Research,Americas,0.0
100098315,Male,54075.0,5,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100002239,Male,112498.88,9,Manger II,Full time,Salary,Strategy,Americas,34.74
100350041,Male,25749.05,3,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100734995,Female,45000.0,3,Second Year Associate,Full time,Salary,Strategy,Americas,34.74
100594002,Female,32274.16,4,Junior Associate,Full time,Salary,Catering,Oceania,-2.88
100337856,Female,86250.0,9,Team Lead,Full time,Salary,Graphic Design,Americas,27.77
100844231,Male,88837.5,6,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100175119,Female,111000.0,7,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100652439,Female,101250.0,7,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100556154,Female,135000.0,27,Manager,Full time,Salary,Investment,Americas,22.35
100189470,Female,42375.0,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100050029,Male,94885.09,20,Senior Associate,Full time,Salary,Expansion,Europe,17.29
100754258,Male,103595.2,10,Director,Full time,Salary,Leadership,Americas,37.58
100008517,Female,138750.0,11,Manager,Full time,Salary,Technology Services,Americas,16.17
100088511,Male,39000.0,14,Junior Associate,Full time,Hourly,Research,Americas,0.0
100080619,Male,60000.0,4,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100580324,Female,126404.45,13,Manger II,Full time,Salary,Pricing Analytics,Europe,-4.56
100659875,Female,86250.0,8,Team Lead,Full time,Salary,R&D,Americas,-10.52
100293022,Female,29519.14,4,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100842755,Male,82500.0,4,Senior Associate,Full time,Salary,Investment,Americas,22.35
100750360,Female,25910.98,18,Entry Level,Full time,Hourly,Research,Americas,0.0
100675182,Female,84375.0,6,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100946061,Male,231750.0,18,Director,Full time,Salary,Expansion,Americas,17.29
100709323,Female,51626.77,16,Senior Associate,Full time,Salary,R&D,Asia,-10.52
100229520,Male,172507.5,10,Sr Manager,Full time,Salary,Strategy,Americas,34.74
100668808,Male,206250.0,14,Director,Full time,Salary,Investment,Americas,22.35
100490337,Male,67500.0,8,Team Lead,Full time,Salary,Government Consulting,Americas,0.0
100237470,Female,61875.0,7,Entry Level,Full time,Salary,Investment,Americas,22.35
100587502,Female,33742.8,8,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
